date,year,semester,quarter,month,month_name,month_start,month_end,day,day_of_week,day_name,week_of_year,week_of_month
2020-05-20,2020,1,2,5,May,2020-05-01,2020-05-31,20,3,Wednesday,21,3
2020-05-21,2020,1,2,5,May,2020-05-01,2020-05-31,21,4,Thursday,21,4
2020-05-22,2020,1,2,5,May,2020-05-01,2020-05-31,22,5,Friday,21,4
2020-05-23,2020,1,2,5,May,2020-05-01,2020-05-31,23,6,Saturday,21,4
2020-05-24,2020,1,2,5,May,2020-05-01,2020-05-31,24,7,Sunday,21,4
2020-05-25,2020,1,2,5,May,2020-05-01,2020-05-31,25,1,Monday,22,4
2020-05-26,2020,1,2,5,May,2020-05-01,2020-05-31,26,2,Tuesday,22,4
2020-05-27,2020,1,2,5,May,2020-05-01,2020-05-31,27,3,Wednesday,22,4
2020-05-28,2020,1,2,5,May,2020-05-01,2020-05-31,28,4,Thursday,22,5
2020-05-29,2020,1,2,5,May,2020-05-01,2020-05-31,29,5,Friday,22,5
2020-05-30,2020,1,2,5,May,2020-05-01,2020-05-31,30,6,Saturday,22,5
2020-05-31,2020,1,2,5,May,2020-05-01,2020-05-31,31,7,Sunday,22,5
2020-06-01,2020,1,2,6,June,2020-06-01,2020-06-30,1,1,Monday,23,1
2020-06-02,2020,1,2,6,June,2020-06-01,2020-06-30,2,2,Tuesday,23,1
2020-06-03,2020,1,2,6,June,2020-06-01,2020-06-30,3,3,Wednesday,23,1
2020-06-04,2020,1,2,6,June,2020-06-01,2020-06-30,4,4,Thursday,23,1
2020-06-05,2020,1,2,6,June,2020-06-01,2020-06-30,5,5,Friday,23,1
2020-06-06,2020,1,2,6,June,2020-06-01,2020-06-30,6,6,Saturday,23,1
2020-06-07,2020,1,2,6,June,2020-06-01,2020-06-30,7,7,Sunday,23,2
2020-06-08,2020,1,2,6,June,2020-06-01,2020-06-30,8,1,Monday,24,2
2020-06-09,2020,1,2,6,June,2020-06-01,2020-06-30,9,2,Tuesday,24,2
2020-06-10,2020,1,2,6,June,2020-06-01,2020-06-30,10,3,Wednesday,24,2
2020-06-11,2020,1,2,6,June,2020-06-01,2020-06-30,11,4,Thursday,24,2
2020-06-12,2020,1,2,6,June,2020-06-01,2020-06-30,12,5,Friday,24,2
2020-06-13,2020,1,2,6,June,2020-06-01,2020-06-30,13,6,Saturday,24,2
2020-06-14,2020,1,2,6,June,2020-06-01,2020-06-30,14,7,Sunday,24,3
2020-06-15,2020,1,2,6,June,2020-06-01,2020-06-30,15,1,Monday,25,3
2020-06-16,2020,1,2,6,June,2020-06-01,2020-06-30,16,2,Tuesday,25,3
2020-06-17,2020,1,2,6,June,2020-06-01,2020-06-30,17,3,Wednesday,25,3
2020-06-18,2020,1,2,6,June,2020-06-01,2020-06-30,18,4,Thursday,25,3
2020-06-19,2020,1,2,6,June,2020-06-01,2020-06-30,19,5,Friday,25,3
2020-06-20,2020,1,2,6,June,2020-06-01,2020-06-30,20,6,Saturday,25,3
2020-06-21,2020,1,2,6,June,2020-06-01,2020-06-30,21,7,Sunday,25,4
2020-06-22,2020,1,2,6,June,2020-06-01,2020-06-30,22,1,Monday,26,4
2020-06-23,2020,1,2,6,June,2020-06-01,2020-06-30,23,2,Tuesday,26,4
2020-06-24,2020,1,2,6,June,2020-06-01,2020-06-30,24,3,Wednesday,26,4
2020-06-25,2020,1,2,6,June,2020-06-01,2020-06-30,25,4,Thursday,26,4
2020-06-26,2020,1,2,6,June,2020-06-01,2020-06-30,26,5,Friday,26,4
2020-06-27,2020,1,2,6,June,2020-06-01,2020-06-30,27,6,Saturday,26,4
2020-06-28,2020,1,2,6,June,2020-06-01,2020-06-30,28,7,Sunday,26,5
2020-06-29,2020,1,2,6,June,2020-06-01,2020-06-30,29,1,Monday,27,5
2020-06-30,2020,1,2,6,June,2020-06-01,2020-06-30,30,2,Tuesday,27,5
2020-07-01,2020,2,3,7,July,2020-07-01,2020-07-31,1,3,Wednesday,27,1
2020-07-02,2020,2,3,7,July,2020-07-01,2020-07-31,2,4,Thursday,27,1
2020-07-03,2020,2,3,7,July,2020-07-01,2020-07-31,3,5,Friday,27,1
2020-07-04,2020,2,3,7,July,2020-07-01,2020-07-31,4,6,Saturday,27,1
2020-07-05,2020,2,3,7,July,2020-07-01,2020-07-31,5,7,Sunday,27,1
2020-07-06,2020,2,3,7,July,2020-07-01,2020-07-31,6,1,Monday,28,1
2020-07-07,2020,2,3,7,July,2020-07-01,2020-07-31,7,2,Tuesday,28,2
2020-07-08,2020,2,3,7,July,2020-07-01,2020-07-31,8,3,Wednesday,28,2
2020-07-09,2020,2,3,7,July,2020-07-01,2020-07-31,9,4,Thursday,28,2
2020-07-10,2020,2,3,7,July,2020-07-01,2020-07-31,10,5,Friday,28,2
2020-07-11,2020,2,3,7,July,2020-07-01,2020-07-31,11,6,Saturday,28,2
2020-07-12,2020,2,3,7,July,2020-07-01,2020-07-31,12,7,Sunday,28,2
2020-07-13,2020,2,3,7,July,2020-07-01,2020-07-31,13,1,Monday,29,2
2020-07-14,2020,2,3,7,July,2020-07-01,2020-07-31,14,2,Tuesday,29,3
2020-07-15,2020,2,3,7,July,2020-07-01,2020-07-31,15,3,Wednesday,29,3
2020-07-16,2020,2,3,7,July,2020-07-01,2020-07-31,16,4,Thursday,29,3
2020-07-17,2020,2,3,7,July,2020-07-01,2020-07-31,17,5,Friday,29,3
2020-07-18,2020,2,3,7,July,2020-07-01,2020-07-31,18,6,Saturday,29,3
2020-07-19,2020,2,3,7,July,2020-07-01,2020-07-31,19,7,Sunday,29,3
2020-07-20,2020,2,3,7,July,2020-07-01,2020-07-31,20,1,Monday,30,3
2020-07-21,2020,2,3,7,July,2020-07-01,2020-07-31,21,2,Tuesday,30,4
2020-07-22,2020,2,3,7,July,2020-07-01,2020-07-31,22,3,Wednesday,30,4
2020-07-23,2020,2,3,7,July,2020-07-01,2020-07-31,23,4,Thursday,30,4
2020-07-24,2020,2,3,7,July,2020-07-01,2020-07-31,24,5,Friday,30,4
2020-07-25,2020,2,3,7,July,2020-07-01,2020-07-31,25,6,Saturday,30,4
2020-07-26,2020,2,3,7,July,2020-07-01,2020-07-31,26,7,Sunday,30,4
2020-07-27,2020,2,3,7,July,2020-07-01,2020-07-31,27,1,Monday,31,4
2020-07-28,2020,2,3,7,July,2020-07-01,2020-07-31,28,2,Tuesday,31,5
2020-07-29,2020,2,3,7,July,2020-07-01,2020-07-31,29,3,Wednesday,31,5
2020-07-30,2020,2,3,7,July,2020-07-01,2020-07-31,30,4,Thursday,31,5
2020-07-31,2020,2,3,7,July,2020-07-01,2020-07-31,31,5,Friday,31,5
2020-08-01,2020,2,3,8,August,2020-08-01,2020-08-31,1,6,Saturday,31,1
2020-08-02,2020,2,3,8,August,2020-08-01,2020-08-31,2,7,Sunday,31,1
2020-08-03,2020,2,3,8,August,2020-08-01,2020-08-31,3,1,Monday,32,1
2020-08-04,2020,2,3,8,August,2020-08-01,2020-08-31,4,2,Tuesday,32,1
2020-08-05,2020,2,3,8,August,2020-08-01,2020-08-31,5,3,Wednesday,32,1
2020-08-06,2020,2,3,8,August,2020-08-01,2020-08-31,6,4,Thursday,32,1
2020-08-07,2020,2,3,8,August,2020-08-01,2020-08-31,7,5,Friday,32,2
2020-08-08,2020,2,3,8,August,2020-08-01,2020-08-31,8,6,Saturday,32,2
2020-08-09,2020,2,3,8,August,2020-08-01,2020-08-31,9,7,Sunday,32,2
2020-08-10,2020,2,3,8,August,2020-08-01,2020-08-31,10,1,Monday,33,2
2020-08-11,2020,2,3,8,August,2020-08-01,2020-08-31,11,2,Tuesday,33,2
2020-08-12,2020,2,3,8,August,2020-08-01,2020-08-31,12,3,Wednesday,33,2
2020-08-13,2020,2,3,8,August,2020-08-01,2020-08-31,13,4,Thursday,33,2
2020-08-14,2020,2,3,8,August,2020-08-01,2020-08-31,14,5,Friday,33,3
2020-08-15,2020,2,3,8,August,2020-08-01,2020-08-31,15,6,Saturday,33,3
2020-08-16,2020,2,3,8,August,2020-08-01,2020-08-31,16,7,Sunday,33,3
2020-08-17,2020,2,3,8,August,2020-08-01,2020-08-31,17,1,Monday,34,3
2020-08-18,2020,2,3,8,August,2020-08-01,2020-08-31,18,2,Tuesday,34,3
2020-08-19,2020,2,3,8,August,2020-08-01,2020-08-31,19,3,Wednesday,34,3
2020-08-20,2020,2,3,8,August,2020-08-01,2020-08-31,20,4,Thursday,34,3
2020-08-21,2020,2,3,8,August,2020-08-01,2020-08-31,21,5,Friday,34,4
2020-08-22,2020,2,3,8,August,2020-08-01,2020-08-31,22,6,Saturday,34,4
2020-08-23,2020,2,3,8,August,2020-08-01,2020-08-31,23,7,Sunday,34,4
2020-08-24,2020,2,3,8,August,2020-08-01,2020-08-31,24,1,Monday,35,4
2020-08-25,2020,2,3,8,August,2020-08-01,2020-08-31,25,2,Tuesday,35,4
2020-08-26,2020,2,3,8,August,2020-08-01,2020-08-31,26,3,Wednesday,35,4
2020-08-27,2020,2,3,8,August,2020-08-01,2020-08-31,27,4,Thursday,35,4
2020-08-28,2020,2,3,8,August,2020-08-01,2020-08-31,28,5,Friday,35,5
2020-08-29,2020,2,3,8,August,2020-08-01,2020-08-31,29,6,Saturday,35,5
2020-08-30,2020,2,3,8,August,2020-08-01,2020-08-31,30,7,Sunday,35,5
2020-08-31,2020,2,3,8,August,2020-08-01,2020-08-31,31,1,Monday,36,5
2020-09-01,2020,2,3,9,September,2020-09-01,2020-09-30,1,2,Tuesday,36,1
2020-09-02,2020,2,3,9,September,2020-09-01,2020-09-30,2,3,Wednesday,36,1
2020-09-03,2020,2,3,9,September,2020-09-01,2020-09-30,3,4,Thursday,36,1
2020-09-04,2020,2,3,9,September,2020-09-01,2020-09-30,4,5,Friday,36,1
2020-09-05,2020,2,3,9,September,2020-09-01,2020-09-30,5,6,Saturday,36,1
2020-09-06,2020,2,3,9,September,2020-09-01,2020-09-30,6,7,Sunday,36,1
2020-09-07,2020,2,3,9,September,2020-09-01,2020-09-30,7,1,Monday,37,2
2020-09-08,2020,2,3,9,September,2020-09-01,2020-09-30,8,2,Tuesday,37,2
2020-09-09,2020,2,3,9,September,2020-09-01,2020-09-30,9,3,Wednesday,37,2
2020-09-10,2020,2,3,9,September,2020-09-01,2020-09-30,10,4,Thursday,37,2
2020-09-11,2020,2,3,9,September,2020-09-01,2020-09-30,11,5,Friday,37,2
2020-09-12,2020,2,3,9,September,2020-09-01,2020-09-30,12,6,Saturday,37,2
2020-09-13,2020,2,3,9,September,2020-09-01,2020-09-30,13,7,Sunday,37,2
2020-09-14,2020,2,3,9,September,2020-09-01,2020-09-30,14,1,Monday,38,3
2020-09-15,2020,2,3,9,September,2020-09-01,2020-09-30,15,2,Tuesday,38,3
2020-09-16,2020,2,3,9,September,2020-09-01,2020-09-30,16,3,Wednesday,38,3
2020-09-17,2020,2,3,9,September,2020-09-01,2020-09-30,17,4,Thursday,38,3
2020-09-18,2020,2,3,9,September,2020-09-01,2020-09-30,18,5,Friday,38,3
2020-09-19,2020,2,3,9,September,2020-09-01,2020-09-30,19,6,Saturday,38,3
2020-09-20,2020,2,3,9,September,2020-09-01,2020-09-30,20,7,Sunday,38,3
2020-09-21,2020,2,3,9,September,2020-09-01,2020-09-30,21,1,Monday,39,4
2020-09-22,2020,2,3,9,September,2020-09-01,2020-09-30,22,2,Tuesday,39,4
2020-09-23,2020,2,3,9,September,2020-09-01,2020-09-30,23,3,Wednesday,39,4
2020-09-24,2020,2,3,9,September,2020-09-01,2020-09-30,24,4,Thursday,39,4
2020-09-25,2020,2,3,9,September,2020-09-01,2020-09-30,25,5,Friday,39,4
2020-09-26,2020,2,3,9,September,2020-09-01,2020-09-30,26,6,Saturday,39,4
2020-09-27,2020,2,3,9,September,2020-09-01,2020-09-30,27,7,Sunday,39,4
2020-09-28,2020,2,3,9,September,2020-09-01,2020-09-30,28,1,Monday,40,5
2020-09-29,2020,2,3,9,September,2020-09-01,2020-09-30,29,2,Tuesday,40,5
2020-09-30,2020,2,3,9,September,2020-09-01,2020-09-30,30,3,Wednesday,40,5
2020-10-01,2020,2,4,10,October,2020-10-01,2020-10-31,1,4,Thursday,40,1
2020-10-02,2020,2,4,10,October,2020-10-01,2020-10-31,2,5,Friday,40,1
2020-10-03,2020,2,4,10,October,2020-10-01,2020-10-31,3,6,Saturday,40,1
2020-10-04,2020,2,4,10,October,2020-10-01,2020-10-31,4,7,Sunday,40,1
2020-10-05,2020,2,4,10,October,2020-10-01,2020-10-31,5,1,Monday,41,1
2020-10-06,2020,2,4,10,October,2020-10-01,2020-10-31,6,2,Tuesday,41,1
2020-10-07,2020,2,4,10,October,2020-10-01,2020-10-31,7,3,Wednesday,41,2
2020-10-08,2020,2,4,10,October,2020-10-01,2020-10-31,8,4,Thursday,41,2
2020-10-09,2020,2,4,10,October,2020-10-01,2020-10-31,9,5,Friday,41,2
2020-10-10,2020,2,4,10,October,2020-10-01,2020-10-31,10,6,Saturday,41,2
2020-10-11,2020,2,4,10,October,2020-10-01,2020-10-31,11,7,Sunday,41,2
2020-10-12,2020,2,4,10,October,2020-10-01,2020-10-31,12,1,Monday,42,2
2020-10-13,2020,2,4,10,October,2020-10-01,2020-10-31,13,2,Tuesday,42,2
2020-10-14,2020,2,4,10,October,2020-10-01,2020-10-31,14,3,Wednesday,42,3
2020-10-15,2020,2,4,10,October,2020-10-01,2020-10-31,15,4,Thursday,42,3
2020-10-16,2020,2,4,10,October,2020-10-01,2020-10-31,16,5,Friday,42,3
2020-10-17,2020,2,4,10,October,2020-10-01,2020-10-31,17,6,Saturday,42,3
2020-10-18,2020,2,4,10,October,2020-10-01,2020-10-31,18,7,Sunday,42,3
2020-10-19,2020,2,4,10,October,2020-10-01,2020-10-31,19,1,Monday,43,3
2020-10-20,2020,2,4,10,October,2020-10-01,2020-10-31,20,2,Tuesday,43,3
2020-10-21,2020,2,4,10,October,2020-10-01,2020-10-31,21,3,Wednesday,43,4
2020-10-22,2020,2,4,10,October,2020-10-01,2020-10-31,22,4,Thursday,43,4
2020-10-23,2020,2,4,10,October,2020-10-01,2020-10-31,23,5,Friday,43,4
2020-10-24,2020,2,4,10,October,2020-10-01,2020-10-31,24,6,Saturday,43,4
2020-10-25,2020,2,4,10,October,2020-10-01,2020-10-31,25,7,Sunday,43,4
2020-10-26,2020,2,4,10,October,2020-10-01,2020-10-31,26,1,Monday,44,4
2020-10-27,2020,2,4,10,October,2020-10-01,2020-10-31,27,2,Tuesday,44,4
2020-10-28,2020,2,4,10,October,2020-10-01,2020-10-31,28,3,Wednesday,44,5
2020-10-29,2020,2,4,10,October,2020-10-01,2020-10-31,29,4,Thursday,44,5
2020-10-30,2020,2,4,10,October,2020-10-01,2020-10-31,30,5,Friday,44,5
2020-10-31,2020,2,4,10,October,2020-10-01,2020-10-31,31,6,Saturday,44,5
2020-11-01,2020,2,4,11,November,2020-11-01,2020-11-30,1,7,Sunday,44,1
2020-11-02,2020,2,4,11,November,2020-11-01,2020-11-30,2,1,Monday,45,1
2020-11-03,2020,2,4,11,November,2020-11-01,2020-11-30,3,2,Tuesday,45,1
2020-11-04,2020,2,4,11,November,2020-11-01,2020-11-30,4,3,Wednesday,45,1
2020-11-05,2020,2,4,11,November,2020-11-01,2020-11-30,5,4,Thursday,45,1
2020-11-06,2020,2,4,11,November,2020-11-01,2020-11-30,6,5,Friday,45,1
2020-11-07,2020,2,4,11,November,2020-11-01,2020-11-30,7,6,Saturday,45,2
2020-11-08,2020,2,4,11,November,2020-11-01,2020-11-30,8,7,Sunday,45,2
2020-11-09,2020,2,4,11,November,2020-11-01,2020-11-30,9,1,Monday,46,2
2020-11-10,2020,2,4,11,November,2020-11-01,2020-11-30,10,2,Tuesday,46,2
2020-11-11,2020,2,4,11,November,2020-11-01,2020-11-30,11,3,Wednesday,46,2
2020-11-12,2020,2,4,11,November,2020-11-01,2020-11-30,12,4,Thursday,46,2
2020-11-13,2020,2,4,11,November,2020-11-01,2020-11-30,13,5,Friday,46,2
2020-11-14,2020,2,4,11,November,2020-11-01,2020-11-30,14,6,Saturday,46,3
2020-11-15,2020,2,4,11,November,2020-11-01,2020-11-30,15,7,Sunday,46,3
2020-11-16,2020,2,4,11,November,2020-11-01,2020-11-30,16,1,Monday,47,3
2020-11-17,2020,2,4,11,November,2020-11-01,2020-11-30,17,2,Tuesday,47,3
2020-11-18,2020,2,4,11,November,2020-11-01,2020-11-30,18,3,Wednesday,47,3
2020-11-19,2020,2,4,11,November,2020-11-01,2020-11-30,19,4,Thursday,47,3
2020-11-20,2020,2,4,11,November,2020-11-01,2020-11-30,20,5,Friday,47,3
2020-11-21,2020,2,4,11,November,2020-11-01,2020-11-30,21,6,Saturday,47,4
2020-11-22,2020,2,4,11,November,2020-11-01,2020-11-30,22,7,Sunday,47,4
2020-11-23,2020,2,4,11,November,2020-11-01,2020-11-30,23,1,Monday,48,4
2020-11-24,2020,2,4,11,November,2020-11-01,2020-11-30,24,2,Tuesday,48,4
2020-11-25,2020,2,4,11,November,2020-11-01,2020-11-30,25,3,Wednesday,48,4
2020-11-26,2020,2,4,11,November,2020-11-01,2020-11-30,26,4,Thursday,48,4
2020-11-27,2020,2,4,11,November,2020-11-01,2020-11-30,27,5,Friday,48,4
2020-11-28,2020,2,4,11,November,2020-11-01,2020-11-30,28,6,Saturday,48,5
2020-11-29,2020,2,4,11,November,2020-11-01,2020-11-30,29,7,Sunday,48,5
2020-11-30,2020,2,4,11,November,2020-11-01,2020-11-30,30,1,Monday,49,5
2020-12-01,2020,2,4,12,December,2020-12-01,2020-12-31,1,2,Tuesday,49,1
2020-12-02,2020,2,4,12,December,2020-12-01,2020-12-31,2,3,Wednesday,49,1
2020-12-03,2020,2,4,12,December,2020-12-01,2020-12-31,3,4,Thursday,49,1
2020-12-04,2020,2,4,12,December,2020-12-01,2020-12-31,4,5,Friday,49,1
2020-12-05,2020,2,4,12,December,2020-12-01,2020-12-31,5,6,Saturday,49,1
2020-12-06,2020,2,4,12,December,2020-12-01,2020-12-31,6,7,Sunday,49,1
2020-12-07,2020,2,4,12,December,2020-12-01,2020-12-31,7,1,Monday,50,2
2020-12-08,2020,2,4,12,December,2020-12-01,2020-12-31,8,2,Tuesday,50,2
2020-12-09,2020,2,4,12,December,2020-12-01,2020-12-31,9,3,Wednesday,50,2
2020-12-10,2020,2,4,12,December,2020-12-01,2020-12-31,10,4,Thursday,50,2
2020-12-11,2020,2,4,12,December,2020-12-01,2020-12-31,11,5,Friday,50,2
2020-12-12,2020,2,4,12,December,2020-12-01,2020-12-31,12,6,Saturday,50,2
2020-12-13,2020,2,4,12,December,2020-12-01,2020-12-31,13,7,Sunday,50,2
2020-12-14,2020,2,4,12,December,2020-12-01,2020-12-31,14,1,Monday,51,3
2020-12-15,2020,2,4,12,December,2020-12-01,2020-12-31,15,2,Tuesday,51,3
2020-12-16,2020,2,4,12,December,2020-12-01,2020-12-31,16,3,Wednesday,51,3
2020-12-17,2020,2,4,12,December,2020-12-01,2020-12-31,17,4,Thursday,51,3
2020-12-18,2020,2,4,12,December,2020-12-01,2020-12-31,18,5,Friday,51,3
2020-12-19,2020,2,4,12,December,2020-12-01,2020-12-31,19,6,Saturday,51,3
2020-12-20,2020,2,4,12,December,2020-12-01,2020-12-31,20,7,Sunday,51,3
2020-12-21,2020,2,4,12,December,2020-12-01,2020-12-31,21,1,Monday,52,4
2020-12-22,2020,2,4,12,December,2020-12-01,2020-12-31,22,2,Tuesday,52,4
2020-12-23,2020,2,4,12,December,2020-12-01,2020-12-31,23,3,Wednesday,52,4
2020-12-24,2020,2,4,12,December,2020-12-01,2020-12-31,24,4,Thursday,52,4
2020-12-25,2020,2,4,12,December,2020-12-01,2020-12-31,25,5,Friday,52,4
2020-12-26,2020,2,4,12,December,2020-12-01,2020-12-31,26,6,Saturday,52,4
2020-12-27,2020,2,4,12,December,2020-12-01,2020-12-31,27,7,Sunday,52,4
2020-12-28,2020,2,4,12,December,2020-12-01,2020-12-31,28,1,Monday,53,5
2020-12-29,2020,2,4,12,December,2020-12-01,2020-12-31,29,2,Tuesday,53,5
2020-12-30,2020,2,4,12,December,2020-12-01,2020-12-31,30,3,Wednesday,53,5
2020-12-31,2020,2,4,12,December,2020-12-01,2020-12-31,31,4,Thursday,53,5
